"participant_id","academic_yr","assignment","response_min","percent_accuracy","jazz_familiarity","sleep_quality_binary","music_study_habit_binary","caffeine_binary","stress_pre_test"
2834,"4","Jazz",54.7343398092409,67.2,3,1,0,1,3
2835,"4","No_Music",52.9457004575254,77.4,4,0,1,0,4
2836,"4","No_Music",58.7361642917388,86.9,2,1,0,0,3
2837,"4","Jazz",52.5743794979194,75.2,4,1,1,1,3
2838,"4","Jazz",55.258722729338,71.8,1,0,0,1,5
2839,"4","No_Music",51.9415322815317,81.6,4,0,1,0,2
2840,"4","Instrumental_Jazz",47.17712343683,81.8,2,0,1,0,3
2841,"4","No_Music",48.7766204706866,77.5,3,0,1,1,1
2842,"4","Instrumental_Jazz",45.8918328750967,83.9,4,1,1,0,1
2843,"4","Jazz",52.6019110944056,75.7,1,1,0,0,1
2844,"4","Instrumental_Jazz",45.7598659049246,81.9,2,1,1,1,4
2845,"4","Instrumental_Jazz",42.7422168146202,80,3,1,0,0,1
2846,"4","No_Music",52.6736344955982,76.1,3,1,1,1,2
2847,"4","No_Music",52.308991190168,79.4,2,1,1,0,1
2848,"4","No_Music",46.7690546978649,78.5,1,1,0,0,3
2849,"4","Instrumental_Jazz",44.1733374909663,83.1,4,1,1,0,2
2850,"4","Instrumental_Jazz",48.7939425912571,83.4,4,1,0,0,1
2851,"4","Instrumental_Jazz",50.3836143475207,82.3,4,1,0,1,4
2852,"4","No_Music",55.5900739024185,82.8,3,1,1,0,4
2853,"4","No_Music",54.4807885269031,78.5,1,1,0,0,2
2854,"4","Jazz",62.2363888514421,74.8,3,0,1,1,3
2855,"4","Instrumental_Jazz",41.009587267174,81.8,3,1,1,0,3
2856,"4","Jazz",55.0028150541612,77.1,4,1,1,1,2
2857,"4","Jazz",63.6109704393951,69.5,3,0,0,1,3
2858,"4","No_Music",59.2218180448089,80,3,1,0,0,3
2859,"4","No_Music",47.5176953040643,79.6,5,0,1,0,3
2860,"4","Instrumental_Jazz",48.2132289660702,86.9,4,1,1,1,2
2861,"4","Instrumental_Jazz",48.8234775717412,79.7,4,1,0,0,5
2862,"4","No_Music",50.1693367909076,75,5,0,0,1,3
2863,"4","No_Music",45.3925011196913,77.9,3,0,1,0,2
2864,"4","No_Music",47.8863638230484,73.5,1,1,1,0,3
2865,"4","No_Music",55.8340521824693,82.5,3,0,1,0,3
2866,"4","No_Music",60.2075052552383,74,2,1,0,0,3
2867,"4","Jazz",54.4764516743446,68.6,4,0,1,0,2
2868,"4","Instrumental_Jazz",40.7822684018797,90.5,2,0,1,1,4
2869,"4","Jazz",37.6156698283122,72.7,5,0,0,1,2
2870,"4","Jazz",53.4952453509915,69.9,3,1,0,1,3
2871,"4","Instrumental_Jazz",44.9096597436836,90.6,3,1,1,1,2
2872,"4","Jazz",48.8793332366692,73.1,3,1,0,1,2
2873,"4","Jazz",44.5431047079201,73.9,4,0,1,0,4
2874,"4","Instrumental_Jazz",53.5016109317546,90.3,3,1,0,1,3
2875,"4","Instrumental_Jazz",44.2260983120038,83,2,0,1,0,1
2876,"4","Instrumental_Jazz",42.3578946829444,81.7,3,0,1,0,2
2877,"4","Jazz",57.6526223511203,79.9,3,1,1,0,2
2878,"4","No_Music",53.6881791839901,89,4,1,1,0,5
2879,"4","Instrumental_Jazz",48.7133690495429,81.2,3,0,0,0,3
2880,"4","Instrumental_Jazz",45.9105572674053,87.5,1,0,1,1,3
2881,"4","No_Music",48.7253415694993,84.6,5,1,0,1,5
2882,"4","Instrumental_Jazz",48.7118523405564,86.4,3,1,1,1,2
2883,"4","Jazz",50.9239542703698,75.2,3,1,1,0,3
2884,"4","Instrumental_Jazz",44.3091458415461,76.6,4,0,0,0,3
2885,"4","No_Music",57.3567588092386,76,3,1,1,0,3
2886,"4","Instrumental_Jazz",41.6673383119171,87.9,3,1,0,1,3
2887,"4","Jazz",47.9883027319412,70.8,2,1,1,1,2
2888,"4","No_Music",44.7821932751324,74.7,4,1,0,0,3
2889,"4","Jazz",50.0855535451782,72,3,0,0,1,2
2890,"4","Jazz",55.8580809866676,64.8,1,1,0,1,1
2891,"4","Instrumental_Jazz",45.491114460943,90.4,3,1,0,1,3
2892,"4","Jazz",49.6219513726464,66.7,3,0,0,0,1
2893,"4","Instrumental_Jazz",45.3046309238908,88.6,1,1,1,1,3
2894,"4","No_Music",52.2198474906558,77.3,3,1,0,0,1
2895,"4","Instrumental_Jazz",44.2456542982534,90.5,3,1,0,0,4
2896,"4","No_Music",55.5533624598723,78.4,3,1,0,0,3
2897,"4","No_Music",47.456224287635,87.3,1,1,0,0,2
2898,"4","Instrumental_Jazz",45.4168845488113,93,4,1,1,1,1
2899,"4","No_Music",51.6319217264208,84.4,3,1,0,1,3
2900,"4","No_Music",45.7896737977259,81.7,5,1,1,0,3
2901,"4","Instrumental_Jazz",43.0711559230187,87.6,4,1,1,1,3
2902,"4","Instrumental_Jazz",49.327618517165,78.4,4,1,1,0,2
2903,"4","Instrumental_Jazz",38.2463196718616,84.4,5,1,0,0,3
2904,"4","Instrumental_Jazz",40.3954385703775,82.9,2,1,1,1,3
2905,"4","Jazz",57.6848777515115,72.8,3,1,1,0,3
2906,"4","Jazz",53.6104829545133,74.3,1,1,1,1,3
2907,"4","No_Music",46.8756823654899,78.7,1,0,0,1,3
2908,"4","Jazz",54.6917669652343,74.3,5,1,1,0,3
2909,"4","Jazz",59.8528665106012,76.6,4,1,1,1,2
2910,"4","Jazz",56.9936094366326,70.1,3,0,1,0,3
2911,"4","Instrumental_Jazz",48.3431091608732,83.2,5,0,1,0,2
2912,"4","Jazz",54.7137732584156,78.5,2,1,1,0,2
2913,"4","Instrumental_Jazz",46.6841823098498,90.4,5,1,1,1,3
2914,"4","No_Music",45.0905691793813,72.3,4,1,1,1,2
2915,"4","Jazz",56.3871433258252,71,2,1,0,0,5
2916,"4","Instrumental_Jazz",46.3602155202933,93.8,4,0,1,0,1
2917,"4","Jazz",45.9727797554219,66.8,3,1,1,1,5
2918,"4","Jazz",49.9965465127031,66.5,2,1,1,0,3
2919,"4","No_Music",48.0751097099023,77.3,3,1,1,0,3
2920,"4","Jazz",56.5882674476511,79,2,1,1,0,2
2921,"4","Jazz",58.6355680025075,67.7,3,1,1,0,3
2922,"4","Instrumental_Jazz",41.6159976483938,85.1,4,1,1,0,3
2923,"4","Jazz",55.9951703453391,68.4,4,0,0,0,2
2924,"4","Jazz",54.2165496220289,67.4,3,0,1,0,3
2925,"4","Jazz",49.5957286053123,73.3,4,0,1,0,3
2926,"4","No_Music",46.3614813176056,78.3,3,1,0,0,3
2927,"4","Instrumental_Jazz",40.895651428198,92.8,3,0,1,0,5
2928,"4","Jazz",57.4023338665763,63.7,4,0,1,0,2
2929,"4","Jazz",55.3682777690917,78.1,2,1,0,0,3
2930,"4","No_Music",44.8101788508816,74.5,3,1,1,0,3
2931,"4","Jazz",51.204241921328,68.3,3,0,1,1,3
2932,"4","No_Music",44.8288236688513,76.2,4,1,0,0,1
2933,"4","Instrumental_Jazz",47.5331963165958,89.9,5,0,1,1,3
2934,"4","Jazz",61.0437772084066,80.1,3,1,1,0,1
2935,"4","Instrumental_Jazz",46.8175212638842,81.6,2,1,1,0,3
2936,"4","Jazz",57.6977272252525,74.3,5,0,1,0,2
2937,"4","Jazz",62.3803877223343,74.1,3,1,1,1,2
2938,"4","Instrumental_Jazz",58.4214231786331,84.6,5,1,1,0,2
2939,"4","Jazz",46.4413321604862,63.4,4,1,1,0,1
2940,"4","No_Music",47.1273956065672,74.7,3,0,0,1,2
2941,"4","Jazz",55.1276177631204,74,3,1,1,0,3
2942,"4","Instrumental_Jazz",49.5422728739573,86.2,3,0,0,0,2
2943,"4","Jazz",52.917840127059,76.9,2,1,0,0,1
2944,"4","Jazz",59.5270379797146,67,4,0,0,1,1
2945,"4","No_Music",46.9348930041374,79.1,3,0,0,0,2
2946,"4","Instrumental_Jazz",46.55018478414,92.5,2,1,1,0,1
2947,"4","Jazz",56.146205640289,61.5,1,1,1,0,4
2948,"4","Instrumental_Jazz",51.4346260168646,81.5,3,1,0,0,5
2949,"4","Instrumental_Jazz",55.9339932926317,84.9,1,1,1,1,2
2950,"4","Instrumental_Jazz",46.6482757395799,87.6,4,1,1,1,3
2951,"4","Jazz",49.6183332949316,69.4,5,0,0,0,2
2952,"4","Instrumental_Jazz",48.0596550625716,91.4,3,0,1,1,2
2953,"4","Jazz",49.056328387392,73.5,3,1,1,1,3
2954,"4","No_Music",54.9176413031741,87.4,3,0,1,1,4
2955,"4","Jazz",47.5138148892604,63.9,3,0,1,0,2
2956,"4","Instrumental_Jazz",58.1090788607296,89,1,1,0,0,2
2957,"4","Jazz",57.5050624236716,68.5,3,0,0,0,1
2958,"4","No_Music",47.9913563611107,80.1,4,0,1,0,3
2959,"4","No_Music",45.6749267021782,71.5,1,0,0,1,3
2960,"4","No_Music",54.5277926027284,73.8,2,0,1,1,3
2961,"4","Instrumental_Jazz",53.7265038971166,92,4,0,0,0,3
2962,"4","No_Music",38.8014054087987,86.4,3,1,1,0,2
2963,"4","Instrumental_Jazz",56.5132606335225,83.6,4,1,1,1,3
2964,"4","Instrumental_Jazz",44.3359196199346,86,2,1,1,0,4
2965,"4","Instrumental_Jazz",41.531077346598,76.6,4,0,0,0,1
2966,"4","Jazz",53.4921643208254,71.4,3,1,1,1,4
2967,"4","Instrumental_Jazz",45.0450093493055,84.3,4,0,1,1,3
2968,"4","Instrumental_Jazz",53.4506593372255,94.6,2,0,0,1,2
2969,"4","No_Music",53.3076836782645,81.6,2,1,1,0,2
2970,"4","Jazz",49.5933863667488,78.9,2,1,1,1,2
2971,"4","Instrumental_Jazz",50.6517128729475,87.4,3,1,1,0,2
2972,"4","Instrumental_Jazz",45.7087028335315,89.5,4,0,1,0,2
2973,"4","Instrumental_Jazz",46.7730108755492,90,3,1,0,0,1
2974,"4","Instrumental_Jazz",47.5869376833062,75.6,3,1,1,1,3
2975,"4","No_Music",49.6070452379325,83.3,5,1,1,1,1
2976,"4","No_Music",44.6473005442896,81.6,2,1,1,1,1
2977,"4","No_Music",58.5311581962974,82.9,1,1,1,1,3
2978,"4","Jazz",49.4712049717626,71.4,3,1,1,1,1
2979,"4","No_Music",45.5484218797528,79.3,3,1,1,1,4
2980,"4","Jazz",45.9415585317124,68,2,0,1,1,3
2981,"4","No_Music",52.3156041716227,68,3,1,1,0,1
2982,"4","No_Music",45.4941057338742,73.2,3,0,1,0,1
2983,"4","Jazz",50.6940477722509,70.6,2,0,0,0,4
2984,"4","Jazz",53.6746595345491,65.4,4,1,1,0,2
2985,"4","No_Music",48.0958207000333,75.6,2,0,1,0,2
2986,"4","Instrumental_Jazz",45.8735850382698,89.6,3,0,0,1,2
2987,"4","No_Music",50.6622976053027,82.2,3,1,1,1,2
2988,"4","Instrumental_Jazz",50.79357891088,86,3,0,0,0,2
2989,"4","Instrumental_Jazz",56.8748847750672,91.8,2,1,1,0,2
2990,"4","Jazz",48.1013840580962,72.7,2,0,0,1,2
2991,"4","Instrumental_Jazz",52.3941695631568,85,1,1,1,0,1
2992,"4","Jazz",57.1628878077501,72.1,3,1,1,0,1
2993,"4","No_Music",35.6352523022925,74.6,4,1,1,0,1
2994,"4","Jazz",52.7041203693825,69.7,4,1,1,0,2
2995,"4","No_Music",52.7080988602628,71.6,4,1,1,1,1
2996,"4","Instrumental_Jazz",55.2885873344406,83.9,3,0,0,0,3
2997,"4","Jazz",45.9954194376696,79.6,3,0,1,0,2
2998,"4","No_Music",48.9663391593663,78.1,4,1,0,0,2
2999,"4","Jazz",42.5372435886208,69.2,5,1,0,1,3
3000,"4","No_Music",52.4327457331653,87,5,0,1,1,3
